C,Si,Mn,S,P,Ni,Cr,Mo,V,Cu,Co,W,O,Ti,N,Al,B,Nb,Sn,As,Sb,Current,Voltage,AC_DC,ElectrodePolarity,HeatInput,InterpassTemp,WeldType,YieldStrength,UTS,Elongation,ReductionArea,CharpyTemp,CharpyImpact,Hardness,FATT50,PrimaryFerrite,Ferrite2ndPhase,AcicularFerrite,Martensite,FerriteCarbide,WeldID
0.074,0.36,1.51,0.008,0.011,0.3182447502061976,1.099170779630315,0.24973772458953647,0.09776234283719276,0.02,-0.03734392961093391,0.18588768587446225,400.0,40.0,100.43307915420542,124.00255133607425,6.282692126083745,106.81924702833771,80.77710805613361,7.677904145020193,29.056718432821526,170.0,21.0,DC,+,1.0,150.0,MMA,484.0,560.0,26.0,78.8,,,,,,,,,,Es-Souni&-Cu/CMn-1990--aw***WELDINGPROCEDURE***EvansWeldingJVol59No3(1980)67
0.074,0.36,1.51,0.008,0.011,0.3182447502061976,1.099170779630315,0.24973772458953647,0.09776234283719276,0.02,-0.03734392961093391,0.18588768587446225,400.0,40.0,100.43307915420542,124.00255133607425,6.282692126083745,106.81924702833771,80.77710805613361,7.677904145020193,29.056718432821526,170.0,21.0,DC,+,1.0,150.0,MMA,471.0,563.0,31.2,77.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990--ht
0.075,0.36,1.48,0.007,0.006,0.3377773023833228,1.0168179604083747,0.24477276515093394,0.09745358098649604,0.11,0.045728120430460706,0.3757182092782543,390.0,40.0,95.63413033515553,122.60010495374445,6.527127124078191,104.59961053586181,83.86500091957487,8.874578767015436,28.268358969902238,170.0,21.0,DC,+,1.0,150.0,MMA,502.0,578.0,27.6,77.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-0.2aw
0.075,0.36,1.48,0.007,0.006,0.3377773023833228,1.0168179604083747,0.24477276515093394,0.09745358098649604,0.11,0.045728120430460706,0.3757182092782543,390.0,40.0,95.63413033515553,122.60010495374445,6.527127124078191,104.59961053586181,83.86500091957487,8.874578767015436,28.268358969902238,170.0,21.0,DC,+,1.0,150.0,MMA,462.0,548.0,29.8,77.9,,,,,,,,,,Es-Souni&-Cu/CMn-1990-0.2ht
0.074,0.32,1.42,0.008,0.007,0.4170907707351432,1.0149792302102938,0.2653222851717487,0.09898454931899181,0.19,0.12830366124714843,0.5763937724996921,380.0,40.0,96.14584859281513,98.68629291653633,7.523047820947468,107.0583325454179,88.8576840421498,13.296289078638722,27.805354544273996,170.0,21.0,DC,+,1.0,150.0,MMA,488.0,566.0,28.2,77.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-0.4aw
0.074,0.32,1.42,0.008,0.007,0.4170907707351432,1.0149792302102938,0.2653222851717487,0.09898454931899181,0.19,0.12830366124714843,0.5763937724996921,380.0,40.0,96.14584859281513,98.68629291653633,7.523047820947468,107.0583325454179,88.8576840421498,13.296289078638722,27.805354544273996,170.0,21.0,DC,+,1.0,150.0,MMA,453.0,549.0,31.2,78.8,,,,,,,,,,Es-Souni&-Cu/CMn-1990-0.4ht
0.076,0.33,1.48,0.007,0.006,0.3937900358688964,0.8521629236161807,0.24090971516463355,0.09619290721658302,0.35,0.29369140253703563,0.9174387104054844,400.0,40.0,95.8693033345437,101.85352841077838,7.429417606885956,100.1988542081931,82.77979488688754,15.711116762058396,27.04660378006338,170.0,21.0,DC,+,1.0,150.0,MMA,504.0,586.0,27.6,77.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-0.8aw
0.076,0.33,1.48,0.007,0.006,0.3937900358688964,0.8521629236161807,0.24090971516463355,0.09619290721658302,0.35,0.29369140253703563,0.9174387104054844,400.0,40.0,95.8693033345437,101.85352841077838,7.429417606885956,100.1988542081931,82.77979488688754,15.711116762058396,27.04660378006338,170.0,21.0,DC,+,1.0,150.0,MMA,482.0,572.0,28.2,77.9,,,,,,,,,,Es-Souni&-Cu/CMn-1990-0.8ht
0.068,0.32,1.49,0.006,0.006,0.4486816894805088,0.5790996597784499,0.2113482573995924,0.09614451027601234,0.66,0.5948623479922297,1.5951517445762207,390.0,40.0,91.89487931113172,87.57427991530858,8.266990116782665,94.4256255455108,87.26059670607981,22.009532114831444,25.252110797609475,170.0,21.0,DC,+,1.0,150.0,MMA,513.0,593.0,28.6,77.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-1.6aw
0.068,0.32,1.49,0.006,0.006,0.4486816894805088,0.5790996597784499,0.2113482573995924,0.09614451027601234,0.66,0.5948623479922297,1.5951517445762207,390.0,40.0,91.89487931113172,87.57427991530858,8.266990116782665,94.4256255455108,87.26059670607981,22.009532114831444,25.252110797609475,170.0,21.0,DC,+,1.0,150.0,MMA,499.0,607.0,28.6,74.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-1.6ht
0.076,0.36,1.49,0.006,0.006,0.4354281187544302,0.067438795799724,0.14891087413602122,0.0918522053791051,1.4,1.314254407446846,3.2172373844658395,410.0,40.0,87.24498368588183,89.67712028010283,8.877160157038617,81.22110995805741,81.55835957279373,32.276732223859256,21.244306991076883,170.0,21.0,DC,+,1.0,150.0,MMA,568.0,647.0,27.4,73.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-3.2aw
0.076,0.36,1.49,0.006,0.006,0.4354281187544302,0.067438795799724,0.14891087413602122,0.0918522053791051,1.4,1.314254407446846,3.2172373844658395,410.0,40.0,87.24498368588183,89.67712028010283,8.877160157038617,81.22110995805741,81.55835957279373,32.276732223859256,21.244306991076883,170.0,21.0,DC,+,1.0,150.0,MMA,583.0,673.0,24.2,73.0,,,,,,,,,,Es-Souni&-Cu/CMn-1990-3.2ht
0.074,0.29,1.49,0.006,0.013,0.6205616930821165,0.3370153118431869,0.17860275496303757,0.11232563651738303,0.3135928774690857,0.25997457915662636,0.7459817042279653,471.0,5.0,72.0,6.0,2.1642401727288245,53.78662609398191,84.39950559753225,-13.71581778974118,29.80629039452424,170.0,21.0,DC,+,1.0,200.0,MMA,431.0,527.0,29.6,78.0,,,,,,,,,,Evans-AlTi-1994-5/6ht
0.074,0.29,1.49,0.006,0.013,0.6205616930821165,0.3370153118431869,0.17860275496303757,0.11232563651738303,0.3135928774690857,0.25997457915662636,0.7459817042279653,471.0,5.0,72.0,6.0,2.1642401727288245,53.78662609398191,84.39950559753225,-13.71581778974118,29.80629039452424,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-41.0,28.0,,,,,,,,Evans-AlTi-1994-5/6awch1
0.074,0.29,1.49,0.006,0.013,0.6205616930821165,0.3370153118431869,0.17860275496303757,0.11232563651738303,0.3135928774690857,0.25997457915662636,0.7459817042279653,471.0,5.0,72.0,6.0,2.1642401727288245,53.78662609398191,84.39950559753225,-13.71581778974118,29.80629039452424,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-19.0,100.0,,,,,,,,Evans-AlTi-1994-5/6awch2
0.074,0.29,1.49,0.006,0.013,0.6205616930821165,0.3370153118431869,0.17860275496303757,0.11232563651738303,0.3135928774690857,0.25997457915662636,0.7459817042279653,471.0,5.0,72.0,6.0,2.1642401727288245,53.78662609398191,84.39950559753225,-13.71581778974118,29.80629039452424,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,34.0,57.0,9.0,0.0,0.0,Evans-AlTi-1994-5/6awmic
0.081,0.29,1.43,0.006,0.013,0.4993400492360962,0.3028398452981911,0.22340620456895266,0.09276734227051975,0.28933213705116856,0.21365008495363114,0.6612381566361236,461.0,5.0,54.0,60.0,3.3107843814533595,47.66909607595926,83.13167977991571,-10.313449882437311,28.890027606872536,170.0,21.0,DC,+,1.0,200.0,MMA,444.0,542.0,27.6,72.9,,,,,,,,,,Evans-AlTi-1994-5/60ht
0.081,0.29,1.43,0.006,0.013,0.4993400492360962,0.3028398452981911,0.22340620456895266,0.09276734227051975,0.28933213705116856,0.21365008495363114,0.6612381566361236,461.0,5.0,54.0,60.0,3.3107843814533595,47.66909607595926,83.13167977991571,-10.313449882437311,28.890027606872536,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-39.0,28.0,,,,,,,,Evans-AlTi-1994-5/60awch1
0.081,0.29,1.43,0.006,0.013,0.4993400492360962,0.3028398452981911,0.22340620456895266,0.09276734227051975,0.28933213705116856,0.21365008495363114,0.6612381566361236,461.0,5.0,54.0,60.0,3.3107843814533595,47.66909607595926,83.13167977991571,-10.313449882437311,28.890027606872536,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-15.0,100.0,,,,,,,,Evans-AlTi-1994-5/60awch2
0.081,0.29,1.43,0.006,0.013,0.4993400492360962,0.3028398452981911,0.22340620456895266,0.09276734227051975,0.28933213705116856,0.21365008495363114,0.6612381566361236,461.0,5.0,54.0,60.0,3.3107843814533595,47.66909607595926,83.13167977991571,-10.313449882437311,28.890027606872536,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,45.0,46.0,9.0,0.0,0.0,Evans-AlTi-1994-5/60awmic
0.076,0.34,1.36,0.005,0.011,0.2115018717781041,0.60794274117832,0.2864109874255476,0.06740045087778412,0.21437961801610506,0.1099046074267882,0.45040236877905215,476.0,5.0,57.0,150.0,4.338869051725382,59.9340015935735,71.73995559186812,-6.530057438513239,28.283582743998977,170.0,21.0,DC,+,1.0,200.0,MMA,437.0,527.0,24.6,78.9,,,,,,,,,,Evans-AlTi-1994-5/150ht
0.076,0.34,1.36,0.005,0.011,0.2115018717781041,0.60794274117832,0.2864109874255476,0.06740045087778412,0.21437961801610506,0.1099046074267882,0.45040236877905215,476.0,5.0,57.0,150.0,4.338869051725382,59.9340015935735,71.73995559186812,-6.530057438513239,28.283582743998977,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-58.0,28.0,,,,,,,,Evans-AlTi-1994-5/150ch1
0.076,0.34,1.36,0.005,0.011,0.2115018717781041,0.60794274117832,0.2864109874255476,0.06740045087778412,0.21437961801610506,0.1099046074267882,0.45040236877905215,476.0,5.0,57.0,150.0,4.338869051725382,59.9340015935735,71.73995559186812,-6.530057438513239,28.283582743998977,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-20.0,100.0,,,,,,,,Evans-AlTi-1994-5/150ch2
0.076,0.34,1.36,0.005,0.011,0.2115018717781041,0.60794274117832,0.2864109874255476,0.06740045087778412,0.21437961801610506,0.1099046074267882,0.45040236877905215,476.0,5.0,57.0,150.0,4.338869051725382,59.9340015935735,71.73995559186812,-6.530057438513239,28.283582743998977,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,40.0,47.0,13.0,0.0,0.0,Evans-AlTi-1994-5/150mic
0.079,0.39,1.37,0.005,0.011,-0.05844685393896043,0.6659091534848738,0.30304772333859376,0.0408455078458374,0.1524193173579409,-0.008964594880932708,0.2365504154107967,446.0,5.0,47.0,250.0,5.656478173144102,65.29476006621326,73.3245323229267,-2.961630942211997,27.010743009068847,170.0,21.0,DC,+,1.0,200.0,MMA,437.0,538.0,25.2,78.9,,,,,,,,,,Evans-AlTi-1994-5/250ht
0.079,0.39,1.37,0.005,0.011,-0.05844685393896043,0.6659091534848738,0.30304772333859376,0.0408455078458374,0.1524193173579409,-0.008964594880932708,0.2365504154107967,446.0,5.0,47.0,250.0,5.656478173144102,65.29476006621326,73.3245323229267,-2.961630942211997,27.010743009068847,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-56.0,28.0,,,,,,,,Evans-AlTi-1994-5/250ch1
0.079,0.39,1.37,0.005,0.011,-0.05844685393896043,0.6659091534848738,0.30304772333859376,0.0408455078458374,0.1524193173579409,-0.008964594880932708,0.2365504154107967,446.0,5.0,47.0,250.0,5.656478173144102,65.29476006621326,73.3245323229267,-2.961630942211997,27.010743009068847,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-25.0,100.0,,,,,,,,Evans-AlTi-1994-5/250ch2
0.079,0.39,1.37,0.005,0.011,-0.05844685393896043,0.6659091534848738,0.30304772333859376,0.0408455078458374,0.1524193173579409,-0.008964594880932708,0.2365504154107967,446.0,5.0,47.0,250.0,5.656478173144102,65.29476006621326,73.3245323229267,-2.961630942211997,27.010743009068847,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,35.0,44.0,21.0,0.0,0.0,Evans-AlTi-1994-5/250mic
0.078,0.44,1.4,0.004,0.011,-0.567677714276968,0.9620023774601094,0.37831113647575165,-0.004966184106812932,0.026631050873643147,-0.20527213441517134,-0.1470886850193267,436.0,5.0,44.0,420.0,8.882155900388497,81.2810813698934,64.0558884007774,9.512791190456142,25.01577454223343,170.0,21.0,DC,+,1.0,200.0,MMA,469.0,545.0,24.4,77.0,,,,,,,,,,Evans-AlTi-1994-5/420ht
0.078,0.44,1.4,0.004,0.011,-0.567677714276968,0.9620023774601094,0.37831113647575165,-0.004966184106812932,0.026631050873643147,-0.20527213441517134,-0.1470886850193267,436.0,5.0,44.0,420.0,8.882155900388497,81.2810813698934,64.0558884007774,9.512791190456142,25.01577454223343,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-62.0,28.0,,,,,,,,Evans-AlTi-1994-5/420ch1
0.078,0.44,1.4,0.004,0.011,-0.567677714276968,0.9620023774601094,0.37831113647575165,-0.004966184106812932,0.026631050873643147,-0.20527213441517134,-0.1470886850193267,436.0,5.0,44.0,420.0,8.882155900388497,81.2810813698934,64.0558884007774,9.512791190456142,25.01577454223343,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-30.0,100.0,,,,,,,,Evans-AlTi-1994-5/420ch2
0.078,0.44,1.4,0.004,0.011,-0.567677714276968,0.9620023774601094,0.37831113647575165,-0.004966184106812932,0.026631050873643147,-0.20527213441517134,-0.1470886850193267,436.0,5.0,44.0,420.0,8.882155900388497,81.2810813698934,64.0558884007774,9.512791190456142,25.01577454223343,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,44.0,38.0,18.0,0.0,0.0,Evans-AlTi-1994-5/420mic
0.081,0.48,1.42,0.004,0.006,-1.312031271600162,1.5099269541509823,0.5227967597686884,-0.07005307686310402,-0.16028203446265898,-0.48534257834975136,-0.682848454742512,444.0,4.0,46.0,660.0,14.245440211538472,107.84270286458082,44.97905300091429,31.297632015117813,21.848878894244535,170.0,21.0,DC,+,1.0,200.0,MMA,466.0,551.0,26.2,78.9,,,,,,,,,,Evans-AlTi-1994-5/660ht
0.081,0.48,1.42,0.004,0.006,-1.312031271600162,1.5099269541509823,0.5227967597686884,-0.07005307686310402,-0.16028203446265898,-0.48534257834975136,-0.682848454742512,444.0,4.0,46.0,660.0,14.245440211538472,107.84270286458082,44.97905300091429,31.297632015117813,21.848878894244535,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-76.0,28.0,,,,,,,,Evans-AlTi-1994-5/660ch1
0.081,0.48,1.42,0.004,0.006,-1.312031271600162,1.5099269541509823,0.5227967597686884,-0.07005307686310402,-0.16028203446265898,-0.48534257834975136,-0.682848454742512,444.0,4.0,46.0,660.0,14.245440211538472,107.84270286458082,44.97905300091429,31.297632015117813,21.848878894244535,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-29.0,100.0,,,,,,,,Evans-AlTi-1994-5/660ch2
0.081,0.48,1.42,0.004,0.006,-1.312031271600162,1.5099269541509823,0.5227967597686884,-0.07005307686310402,-0.16028203446265898,-0.48534257834975136,-0.682848454742512,444.0,4.0,46.0,660.0,14.245440211538472,107.84270286458082,44.97905300091429,31.297632015117813,21.848878894244535,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,38.0,39.0,23.0,0.0,0.0,Evans-AlTi-1994-5/660mic
0.069,0.3,1.36,0.007,0.009,0.7266250887966521,0.5230995120282884,0.23888009213472117,0.10920344676277693,0.30342788226460016,0.30566228046580335,0.8678676786271424,432.0,37.0,68.0,5.0,4.020109974646147,64.82612700139657,80.43568427820628,-0.810001700474885,29.39608809834681,170.0,21.0,DC,+,1.0,200.0,MMA,468.0,529.0,32.6,80.7,,,,,,,,,,Evans-AlTi-1994-40/5ht
0.069,0.3,1.36,0.007,0.009,0.7266250887966521,0.5230995120282884,0.23888009213472117,0.10920344676277693,0.30342788226460016,0.30566228046580335,0.8678676786271424,432.0,37.0,68.0,5.0,4.020109974646147,64.82612700139657,80.43568427820628,-0.810001700474885,29.39608809834681,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-99.0,28.0,,,,,,,,Evans-AlTi-1994-40/5ch1
0.069,0.3,1.36,0.007,0.009,0.7266250887966521,0.5230995120282884,0.23888009213472117,0.10920344676277693,0.30342788226460016,0.30566228046580335,0.8678676786271424,432.0,37.0,68.0,5.0,4.020109974646147,64.82612700139657,80.43568427820628,-0.810001700474885,29.39608809834681,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-72.0,100.0,,,,,,,,Evans-AlTi-1994-40/5ch2
0.069,0.3,1.36,0.007,0.009,0.7266250887966521,0.5230995120282884,0.23888009213472117,0.10920344676277693,0.30342788226460016,0.30566228046580335,0.8678676786271424,432.0,37.0,68.0,5.0,4.020109974646147,64.82612700139657,80.43568427820628,-0.810001700474885,29.39608809834681,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,22.0,5.0,73.0,0.0,0.0,Evans-AlTi-1994-40/5mic
0.08,0.33,1.41,0.006,0.009,0.5406893317187098,0.4688372806987502,0.2560880651939925,0.08347145772500397,0.25453002001764524,0.24937449117712873,0.7194788914985182,432.0,43.0,55.0,78.0,4.897963466427669,59.11131710435194,71.98903276290508,4.10720322329729,28.749538664772444,170.0,21.0,DC,+,1.0,200.0,MMA,478.0,540.0,31.2,80.7,,,,,,,,,,Evans-AlTi-1994-40/78ht
0.08,0.33,1.41,0.006,0.009,0.5406893317187098,0.4688372806987502,0.2560880651939925,0.08347145772500397,0.25453002001764524,0.24937449117712873,0.7194788914985182,432.0,43.0,55.0,78.0,4.897963466427669,59.11131710435194,71.98903276290508,4.10720322329729,28.749538664772444,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-77.0,28.0,,,,,,,,Evans-AlTi-1994-40/78ch1
0.08,0.33,1.41,0.006,0.009,0.5406893317187098,0.4688372806987502,0.2560880651939925,0.08347145772500397,0.25453002001764524,0.24937449117712873,0.7194788914985182,432.0,43.0,55.0,78.0,4.897963466427669,59.11131710435194,71.98903276290508,4.10720322329729,28.749538664772444,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-55.0,100.0,,,,,,,,Evans-AlTi-1994-40/78ch2
0.08,0.33,1.41,0.006,0.009,0.5406893317187098,0.4688372806987502,0.2560880651939925,0.08347145772500397,0.25453002001764524,0.24937449117712873,0.7194788914985182,432.0,43.0,55.0,78.0,4.897963466427669,59.11131710435194,71.98903276290508,4.10720322329729,28.749538664772444,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,24.0,9.0,67.0,0.0,0.0,Evans-AlTi-1994-40/78mic
0.076,0.37,1.36,0.005,0.009,0.19398811813856298,0.7186131666289342,0.3121413553946155,0.055339684583344706,0.176979266501613,0.10484458413900555,0.453080026955746,422.0,36.0,53.0,190.0,6.636157998325309,72.06319060764793,70.1129497154609,8.21025525661318,27.464397383269443,170.0,21.0,DC,+,1.0,200.0,MMA,485.0,549.0,31.4,79.8,,,,,,,,,,Evans-AlTi-1994-40/190ht
0.076,0.37,1.36,0.005,0.009,0.19398811813856298,0.7186131666289342,0.3121413553946155,0.055339684583344706,0.176979266501613,0.10484458413900555,0.453080026955746,422.0,36.0,53.0,190.0,6.636157998325309,72.06319060764793,70.1129497154609,8.21025525661318,27.464397383269443,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-86.0,28.0,,,,,,,,Evans-AlTi-1994-40/190ch1
0.076,0.37,1.36,0.005,0.009,0.19398811813856298,0.7186131666289342,0.3121413553946155,0.055339684583344706,0.176979266501613,0.10484458413900555,0.453080026955746,422.0,36.0,53.0,190.0,6.636157998325309,72.06319060764793,70.1129497154609,8.21025525661318,27.464397383269443,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-58.0,100.0,,,,,,,,Evans-AlTi-1994-40/190ch2
0.076,0.37,1.36,0.005,0.009,0.19398811813856298,0.7186131666289342,0.3121413553946155,0.055339684583344706,0.176979266501613,0.10484458413900555,0.453080026955746,422.0,36.0,53.0,190.0,6.636157998325309,72.06319060764793,70.1129497154609,8.21025525661318,27.464397383269443,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,20.0,3.0,77.0,0.0,0.0,Evans-AlTi-1994-40/190mic
0.078,0.44,1.31,0.005,0.008,-0.2626912077203798,1.050471682034118,0.39251590294421845,0.012442146742280613,0.062391225736568856,-0.06640869349478962,0.11856530585649949,431.0,36.0,50.0,340.0,8.553526297170848,85.33191500382742,56.097048602563234,15.198212127818664,26.128714633203344,170.0,21.0,DC,+,1.0,200.0,MMA,491.0,564.0,28.2,78.9,,,,,,,,,,Evans-AlTi-1994-40/340ht
0.078,0.44,1.31,0.005,0.008,-0.2626912077203798,1.050471682034118,0.39251590294421845,0.012442146742280613,0.062391225736568856,-0.06640869349478962,0.11856530585649949,431.0,36.0,50.0,340.0,8.553526297170848,85.33191500382742,56.097048602563234,15.198212127818664,26.128714633203344,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-88.0,28.0,,,,,,,,Evans-AlTi-1994-40/340ch1
0.078,0.44,1.31,0.005,0.008,-0.2626912077203798,1.050471682034118,0.39251590294421845,0.012442146742280613,0.062391225736568856,-0.06640869349478962,0.11856530585649949,431.0,36.0,50.0,340.0,8.553526297170848,85.33191500382742,56.097048602563234,15.198212127818664,26.128714633203344,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-63.0,100.0,,,,,,,,Evans-AlTi-1994-40/340ch2
0.078,0.44,1.31,0.005,0.008,-0.2626912077203798,1.050471682034118,0.39251590294421845,0.012442146742280613,0.062391225736568856,-0.06640869349478962,0.11856530585649949,431.0,36.0,50.0,340.0,8.553526297170848,85.33191500382742,56.097048602563234,15.198212127818664,26.128714633203344,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,21.0,7.0,72.0,0.0,0.0,Evans-AlTi-1994-40/340mic
0.076,0.51,1.3,0.005,0.008,-0.6980406732489968,1.3667059496116565,0.4637426728512537,-0.029453159952524288,-0.054214262111687006,-0.2315670286230329,-0.19892464624459905,423.0,43.0,48.0,490.0,11.023845057079491,101.3472588464407,44.012036424303005,25.905307366305294,24.649483032584158,170.0,21.0,DC,+,1.0,200.0,MMA,485.0,560.0,25.2,78.9,,,,,,,,,,Evans-AlTi-1994-40/490ht
0.076,0.51,1.3,0.005,0.008,-0.6980406732489968,1.3667059496116565,0.4637426728512537,-0.029453159952524288,-0.054214262111687006,-0.2315670286230329,-0.19892464624459905,423.0,43.0,48.0,490.0,11.023845057079491,101.3472588464407,44.012036424303005,25.905307366305294,24.649483032584158,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-90.0,28.0,,,,,,,,Evans-AlTi-1994-40/490ch1
0.076,0.51,1.3,0.005,0.008,-0.6980406732489968,1.3667059496116565,0.4637426728512537,-0.029453159952524288,-0.054214262111687006,-0.2315670286230329,-0.19892464624459905,423.0,43.0,48.0,490.0,11.023845057079491,101.3472588464407,44.012036424303005,25.905307366305294,24.649483032584158,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-55.0,100.0,,,,,,,,Evans-AlTi-1994-40/490ch2
0.076,0.51,1.3,0.005,0.008,-0.6980406732489968,1.3667059496116565,0.4637426728512537,-0.029453159952524288,-0.054214262111687006,-0.2315670286230329,-0.19892464624459905,423.0,43.0,48.0,490.0,11.023845057079491,101.3472588464407,44.012036424303005,25.905307366305294,24.649483032584158,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,,,,,21.0,17.0,62.0,0.0,0.0,Evans-AlTi-1994-40/490mic
0.079,0.57,1.32,0.004,0.008,-1.0845326094260272,1.6241087202532167,0.49762479218386346,-0.059333046523626365,-0.1459965753138608,-0.38414888657576185,-0.5041721644385007,422.0,38.0,52.0,610.0,12.384915300768895,115.99711316421633,37.97518257637478,29.816112441257985,23.62349140391325,170.0,21.0,DC,+,1.0,200.0,MMA,491.0,570.0,29.2,77.0,,,,,,,,,,Evans-AlTi-1994-40/610ht
0.079,0.57,1.32,0.004,0.008,-1.0845326094260272,1.6241087202532167,0.49762479218386346,-0.059333046523626365,-0.1459965753138608,-0.38414888657576185,-0.5041721644385007,422.0,38.0,52.0,610.0,12.384915300768895,115.99711316421633,37.97518257637478,29.816112441257985,23.62349140391325,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-74.0,28.0,,,,,,,,Evans-AlTi-1994-40/610ch1
0.079,0.57,1.32,0.004,0.008,-1.0845326094260272,1.6241087202532167,0.49762479218386346,-0.059333046523626365,-0.1459965753138608,-0.38414888657576185,-0.5041721644385007,422.0,38.0,52.0,610.0,12.384915300768895,115.99711316421633,37.97518257637478,29.816112441257985,23.62349140391325,170.0,21.0,DC,+,1.0,200.0,MMA,,,,,-38.0,100.0,,,,,,,,Evans-AlTi-1994-40/610ch2
